method,rank,seed,step,x_half_width_m,y_half_height_m,horizontal_weight,vertical_weight,lambda2_true,lambda3_true,fiedler_gap,lambda2_estimate_mean,lambda2_estimate_min,lambda2_estimate_max,positive_estimation_error,subspace_sine_error,active_edge_count,consensus_step,consensus_contraction,component_1,component_2,component_3,component_4
ours-r1-ablation,1,1,225,10.792893218813452,12.207106781186548,0.13857197912785907,0.061746380007415794,0.12349276001483162,0.2771439582557182,0.15365119824088658,0.26580147350217687,0.26580147350217687,0.2658014735021769,0.14230871348734525,0.9633387219141082,4,0.16666666666666666,0.9794178733308614,-0.3473405152534036,0.6154859595686477,0.3473405152534036,-0.6154859595686478
ours-r1-ablation,1,1,226,10.83086939364114,12.16913060635886,0.13658062863626308,0.06366260203442069,0.12732520406884137,0.2731612572725262,0.14583605320368484,0.26125303208656053,0.26125303208656053,0.26125303208656053,0.13392782801771916,0.9593954819566018,4,0.16666666666666666,0.9787791326551931,-0.3384677408966341,0.6203673576042927,0.33846774089663406,-0.6203673576042927
ours-r1-ablation,1,1,227,10.870679608950162,12.129320391049838,0.13447611042226862,0.06569237290144903,0.13138474580289802,0.26895222084453724,0.13756747504163921,0.256535265525929,0.2565352655259289,0.25653526552592903,0.12515051972303096,0.9550551617657774,4,0.16666666666666666,0.9781025423661837,-0.3291025805214342,0.6253408434805531,0.32910258052143426,-0.6253408434805531
ours-r1-ablation,1,1,228,10.912214747707527,12.087785252292473,0.1322629992321747,0.06783193799456627,0.1356638759891326,0.2645259984643495,0.1288621224752169,0.25169365163826013,0.25169365163826013,0.25169365163826013,0.11602977564912753,0.9503455334929894,4,0.16666666666666666,0.9773893540018113,-0.31935062638509537,0.6303293570916002,0.3193506263850954,-0.6303293570916001
ours-r1-ablation,1,1,229,10.95536096498497,12.04463903501503,0.12994653337150097,0.07007688282542125,0.14015376565084253,0.2598930667430019,0.11973930109215936,0.2467794314767863,0.24677943147678627,0.24677943147678633,0.10662566582594377,0.9453192046233485,4,0.16666666666666666,0.9766410390581929,-0.30935024245025017,0.6352481475776722,0.3093502424502501,-0.6352481475776722
ours-r1-ablation,1,1,230,11.0,12.0,0.12753263043394406,0.07242210831572872,0.1448442166314575,0.25506526086788806,0.11022104423643056,0.2418473376760615,0.24184733767606148,0.24184733767606154,0.09700312104460401,0.9400566825809671,4,0.16666666666666666,0.9758592972280904,-0.29927187742828537,0.6400084886609025,0.2992718774282853,-0.6400084886609025
ours-r1-ablation,1,1,231,11.046009500260453,11.953990499739547,0.12502789088738686,0.07486181724181325,0.14972363448362647,0.2500557817747737,0.10033214729114726,0.23695238806105634,0.23695238806105634,0.23695238806105634,0.08722875357742987,0.9346675303285464,4,0.16666666666666666,0.9750460609193956,-0.28931490142196287,0.644521932079281,0.28931490142196287,-0.644521932079281
ours-r1-ablation,1,1,232,11.0932633569242,11.9067366430758,0.12243958859892094,0.07738951286009495,0.15477902572018992,0.24487917719784194,0.09010015147765202,0.2321459645518475,0.2321459645518475,0.2321459645518475,0.07736693883165757,0.9292889434137696,4,0.16666666666666666,0.9742034957133017,-0.2797018029573332,0.6487045998820539,0.2797018029573332,-0.6487045998820539
ours-r1-ablation,1,1,233,11.1416320504547,11.8583679495453,0.11977564775346877,0.07999801045169483,0.15999602090338966,0.23955129550693752,0.07955527460354786,0.22747158053018357,0.22747158053018357,0.22747158053018357,0.06747555962679391,0.9240813347837978,4,0.16666666666666666,0.9733339965161018,-0.27066991321824735,0.6524809485672213,0.2706699132182474,-0.6524809485672214
ours-r1-ablation,1,1,234,11.190983005625052,11.809016994374948,0.11704460603116204,0.08267946219970021,0.16535892439940042,0.23408921206232405,0.06873028766292363,0.22296087257893502,0.222960872578935,0.22296087257893504,0.057601948179534596,0.9192209036821796,4,0.16666666666666666,0.9724401792667666,-0.26246116358143845,0.655786492162859,0.2624611635814385,-0.655786492162859
ours-r1-ablation,1,1,235,11.241180954897478,11.758819045102522,0.11425556434046125,0.08542539545489586,0.17085079090979172,0.22851112868092252,0.057660337771130804,0.21863039221003655,0.21863039221003655,0.2186303922100366,0.047779601300244834,0.9148896165277708,4,0.16666666666666666,0.9715248681817014,-0.25531065362198796,0.6585691506004131,0.255310653621988,-0.6585691506004131
ours-r1-ablation,1,1,236,11.29208830918224,11.70791169081776,0.11141812383886705,0.08822676406607337,0.17645352813214668,0.2228362476777341,0.046382719545587425,0.21447970185909535,0.21447970185909535,0.21447970185909535,0.038026173726948664,0.9112634434475775,4,0.16666666666666666,0.9705910786446422,-0.2494349477289319,0.6607891585122814,0.2494349477289319,-0.6607891585122814
ours-r1-ablation,1,1,237,11.343565534959767,11.656434465040233,0.10854231139230154,0.09107401206237299,0.18214802412474596,0.21708462278460305,0.0349365986598571,0.21049111166075168,0.21049111166075166,0.21049111166075168,0.02834308753600573,0.908499984886812,4,0.16666666666666666,0.969641995979209,-0.24502100700164975,0.662417762815576,0.2450210070016498,-0.662417762815576
ours-r1-ablation,1,1,238,11.395471536732346,11.604528463267654,0.10563849500971527,0.09395714859184769,0.18791429718369534,0.21127699001943054,0.023362692835735194,0.20663117010664211,0.20663117010664211,0.20663117010664211,0.01871687292294677,0.906726737682974,4,0.16666666666666666,0.9686809504693841,-0.24221652474490246,0.663435181709817,0.2422165247449025,-0.663435181709817
ours-r1-ablation,1,1,239,11.447664043757056,11.552335956242944,0.10271729112465539,0.09686583265767072,0.19373166531534147,0.20543458224931083,0.011702916933969354,0.20285379208668658,0.20285379208668658,0.20285379208668658,0.009122126771345107,0.9060311889636576,4,0.16666666666666666,0.9677113891141098,-0.24112222984648365,0.6638284344413933,0.24112222984648365,-0.6638284344413933
ours-r1-ablation,1,1,240,11.499999999999998,11.500000000000002,0.09978946586628153,0.0997894658662813,0.1995789317325626,0.19957893173256303,4.163336342344337e-16,0.1991047114931992,0.19910471149319914,0.1991047114931992,0.0,0.9541358500406989,4,0.16666666666666666,0.9667368447112396,-0.2417865222972242,0.6635896516540379,0.2417865222972241,-0.6635896516540379
ours-r1-ablation,1,1,241,11.552335956242944,11.447664043757056,0.09686583265767072,0.10271729112465539,0.19373166531534144,0.20543458224931085,0.01170291693396941,0.1953268019910956,0.19532680199109553,0.19532680199109564,0.001595136675754144,0.4190046493874474,4,0.16666666666666666,0.9677113891141098,-0.24420265806658897,0.6627153441789481,0.24420265806658895,-0.662715344178948
ours-r1-ablation,1,1,242,11.604528463267654,11.395471536732346,0.09395714859184769,0.10563849500971527,0.18791429718369534,0.21127699001943054,0.023362692835735194,0.19146572064416484,0.19146572064416484,0.1914657206441649,0.003551423460469494,0.4133732071209234,4,0.16666666666666666,0.9686809504693841,-0.24830861630159143,0.661206873491881,0.24830861630159143,-0.6612068734918809
ours-r1-ablation,1,1,243,11.656434465040231,11.343565534959769,0.09107401206237309,0.10854231139230144,0.18214802412474618,0.21708462278460292,0.03493659865985674,0.18747529032256857,0.18747529032256857,0.18747529032256857,0.0053272661978223945,0.4055340440478955,4,0.16666666666666666,0.969641995979209,-0.2539897303862317,0.659072076201129,0.2539897303862317,-0.659072076201129
ours-r1-ablation,1,1,244,11.707911690817758,11.292088309182242,0.08822676406607345,0.11141812383886697,0.17645352813214685,0.22283624767773394,0.04638271954558709,0.1833220486596829,0.1833220486596829,0.1833220486596829,0.0068685205275360595,0.3956668219283695,4,0.16666666666666666,0.9705910786446422,-0.26108409249774744,0.6563277035732858,0.26108409249774744,-0.6563277035732858
ours-r1-ablation,1,1,245,11.75881904510252,11.24118095489748,0.08542539545489596,0.11425556434046111,0.17085079090979186,0.22851112868092224,0.05766033777113039,0.17898846304874644,0.17898846304874644,0.17898846304874644,0.008137672138954583,0.38400221745656443,4,0.16666666666666666,0.9715248681817014,-0.2693905994257901,0.6530021046546118,0.2693905994257901,-0.6530021046546118
ours-r1-ablation,1,1,246,11.809016994374947,11.190983005625053,0.08267946219970031,0.11704460603116192,0.16535892439940061,0.23408921206232383,0.06873028766292322,0.17447445400865622,0.1744744540086562,0.17447445400865624,0.009115529609255602,0.37081374955518676,4,0.16666666666666666,0.9724401792667665,-0.2786792772899992,0.6491374631657272,0.2786792772899993,-0.6491374631657272
ours-r1-ablation,1,1,247,11.8583679495453,11.1416320504547,0.07999801045169483,0.11977564775346877,0.1599960209033897,0.23955129550693754,0.07955527460354783,0.16979708239816718,0.16979708239816718,0.16979708239816718,0.009801061494777469,0.35640685985047665,4,0.16666666666666666,0.9733339965161018,-0.28870323366656153,0.6447909318965785,0.2887032336665616,-0.6447909318965787
ours-r1-ablation,1,1,248,11.9067366430758,11.0932633569242,0.07738951286009495,0.12243958859892094,0.1547790257201899,0.24487917719784189,0.09010015147765199,0.1649885142874038,0.1649885142874038,0.1649885142874038,0.010209488567213904,0.34110571918297417,4,0.16666666666666666,0.9742034957133017,-0.2992113106188079,0.640034198587125,0.29921131061880796,-0.6400341985871248
ours-r1-ablation,1,1,249,11.953990499739545,11.046009500260455,0.07486181724181333,0.12502789088738675,0.1497236344836267,0.25005578177477344,0.10033214729114676,0.16009263041889818,0.16009263041889812,0.1600926304188982,0.010368995935271491,0.3252387141239743,4,0.16666666666666666,0.9750460609193956,-0.3099603427258595,0.6349513258173102,0.3099603427258595,-0.6349513258173103
ours-r1-ablation,1,1,250,11.999999999999998,11.000000000000002,0.0724221083157288,0.12753263043394397,0.14484421663145763,0.2550652608678879,0.11022104423643025,0.15516083388259727,0.15516083388259724,0.15516083388259727,0.010316617251139637,0.30912390816816065,4,0.16666666666666666,0.9758592972280904,-0.3207259323484522,0.6296350574912881,0.32072593234845215,-0.6296350574912881
ours-r1-ablation,1,1,251,12.044639035015027,10.955360964984973,0.07007688282542139,0.1299465333715009,0.14015376565084284,0.2598930667430017,0.11973930109215888,0.15024768192989968,0.15024768192989965,0.1502476819298997,0.010093916279056842,0.29305586075400314,4,0.16666666666666666,0.9766410390581929,-0.3313108595843525,0.6241820836415579,0.33131085958435247,-0.6241820836415579
ours-r1-ablation,1,1,252,12.087785252292473,10.912214747707527,0.06783193799456627,0.1322629992321747,0.1356638759891326,0.2645259984643494,0.12886212247521678,0.14540691190336325,0.14540691190336325,0.14540691190336325,0.009743035914230647,0.2772949932150793,4,0.16666666666666666,0.9773893540018113,-0.3415506030619715,0.6186879276125803,0.34155060306197144,-0.6186879276125803
ours-r1-ablation,1,1,253,12.129320391049838,10.870679608950162,0.06569237290144903,0.13447611042226862,0.13138474580289805,0.2689522208445371,0.13756747504163908,0.14068827291992278,0.14068827291992278,0.14068827291992278,0.009303527117024729,0.262060273680528,4,0.16666666666666666,0.9781025423661837,-0.35131587029151945,0.6132421323313703,0.35131587029151945,-0.6132421323313703
ours-r1-ablation,1,1,254,12.16913060635886,10.83086939364114,0.06366260203442069,0.13658062863626308,0.12732520406884132,0.2731612572725262,0.1458360532036849,0.13613536739730073,0.13613536739730073,0.13613536739730073,0.008810163328459408,0.24752547319504278,4,0.16666666666666666,0.9787791326551931,-0.3605124223903108,0.6079242931795686,0.3605124223903108,-0.6079242931795686
ours-r1-ablation,1,1,255,12.207106781186548,10.792893218813452,0.061746380007415794,0.13857197912785907,0.12349276001483159,0.2771439582557182,0.1536511982408866,0.13178450770878145,0.13178450770878145,0.13178450770878145,0.008291747693949858,0.23381875501845548,4,0.16666666666666666,0.9794178733308614,-0.3690787516267492,0.6028012692909523,0.3690787516267492,-0.6028012692909523
ours-r1-ablation,1,1,256,12.243144825477394,10.756855174522606,0.05994683618030585,0.1404462240765282,0.11989367236061174,0.2808924481530564,0.16099877579244468,0.12766444556159645,0.12766444556159645,0.12766444556159645,0.00777077320098471,0.22102499746728346,4,0.16666666666666666,0.9800177212732314,-0.37698229912861725,0.5979256705549952,0.37698229912861725,-0.5979256705549952
ours-r1-ablation,1,1,257,12.27714596145697,10.72285403854303,0.05826651774666918,0.14220002654524705,0.11653303549333838,0.2844000530904941,0.16786701759715572,0.1237967524178848,0.12379675241788476,0.12379675241788485,0.007263716924546429,0.2091900618602167,4,0.16666666666666666,0.980577827417777,-0.3842148948468799,0.5933355202285959,0.38421489484688,-0.593335520228596
ours-r1-ablation,1,1,258,12.309016994374947,10.690983005625053,0.05670743972283814,0.1438306067119581,0.1134148794456763,0.28766121342391626,0.17424633397823996,0.12019661301420236,0.12019661301420236,0.12019661301420236,0.006781733568526058,0.19832619266034043,4,0.16666666666666666,0.9810975200923873,-0.39078800066903374,0.5890548639404007,0.39078800066903385,-0.5890548639404009
ours-r1-ablation,1,1,259,12.338670567945424,10.661329432054576,0.05527114019583064,0.14533569217081865,0.11054228039166121,0.2906713843416373,0.1801291039499761,0.11687382206073015,0.11687382206073015,0.11687382206073015,0.006331541669068935,0.18841783446343954,4,0.16666666666666666,0.9815762866013898,-0.3967281871949038,0.585095040340901,0.39672818719490377,-0.585095040340901
ours-r1-ablation,1,1,260,12.366025403784437,10.633974596215563,0.05395873916094147,0.1467134641406588,0.10791747832188289,0.2934269282813176,0.18550944995943472,0.1138338246591866,0.11383382465918658,0.11383382465918664,0.005916346337303702,0.17942731628507108,4,0.16666666666666666,0.9820137536130196,-0.40207311566422793,0.5814563337804499,0.4020731156642276,-0.58145633378045
ours-r1-ablation,1,1,261,12.391006524188366,10.608993475811634,0.05277099929768438,0.14796250139242423,0.10554199859536875,0.29592500278484857,0.19038300418947982,0.11107869587970232,0.1110786958797023,0.11107869587970232,0.005536697284333564,0.1713000394677698,4,0.16666666666666666,0.9824096669007719,-0.4068681560091931,0.5781297740548222,0.4068681560091932,-0.5781297740548221
ours-r1-ablation,1,1,262,12.413545457642602,10.586454542357398,0.051708387089529656,0.14908172362322716,0.1034167741790594,0.2981634472464542,0.19474667306739482,0.10860800296496656,0.10860800296496656,0.10860800296496657,0.005191228785907165,0.16396897742719552,4,0.16666666666666666,0.9827638709701567,-0.41116366321210357,0.5750989113367452,0.41116366321210324,-0.5750989113367454
ours-r1-ablation,1,1,263,12.433580426497201,10.566419573502799,0.05077113278183476,0.1500703358731267,0.10154226556366946,0.3001406717462535,0.198598406182584,0.10641952979368427,0.10641952979368427,0.10641952979368427,0.004877264230014805,0.15735843472717181,4,0.16666666666666666,0.9830762890727217,-0.4150128596238038,0.5723414594967596,0.4150128596238037,-0.5723414594967599
ours-r1-ablation,1,1,264,12.451056516295154,10.548943483704846,0.04995928778657567,0.15092777541465277,0.0999185755731514,0.3018555508293055,0.2019369752561541,0.10450986700665418,0.10450986700665414,0.10450986700665421,0.004591291433502787,0.15138711328508922,4,0.16666666666666666,0.9833469040711414,-0.41847022687055274,0.5698307577684103,0.4184702268705532,-0.5698307577684101
ours-r1-ablation,1,1,265,12.465925826289068,10.534074173710932,0.049272778275181846,0.1516536623577275,0.09854555655036369,0.303307324715455,0.20476176816509134,0.10287488444082013,0.10287488444082013,0.10287488444082013,0.004329327890456439,0.14597059637691315,4,0.16666666666666666,0.9835757405749394,-0.4215902911018437,0.5675370441606309,0.4215902911018436,-0.5675370441606311
ours-r1-ablation,1,1,266,12.478147600733806,10.521852399266194,0.04871145384567596,0.1522477550168648,0.09742290769135187,0.3044955100337296,0.20707260234237773,0.10151010788919013,0.10151010788919013,0.10151010788919014,0.004087200197838259,0.14102339186540674,4,0.16666666666666666,0.983762848718108,-0.42442668317276894,0.5654285629917102,0.4244266831727688,-0.5654285629917104
ours-r1-ablation,1,1,267,12.487688340595138,10.512311659404862,0.04827513030203274,0.15270991089464175,0.09655026060406546,0.30541982178928356,0.2088695611852181,0.10041102222281288,0.10041102222281287,0.10041102222281291,0.0038607616187474186,0.13646068106583734,4,0.16666666666666666,0.9839082898993224,-0.4270313656133414,0.5634725444491587,0.4270313656133413,-0.563472544449159
